id_personne;code_dept_naiss;code_lim_jur;code_pays_naiss;code_pays_nat_1;code_sit_familiale;intitule_lieu_naissance
1102627221;39;NULL;FR;FR;5;NOZEROY
1102627441;NULL;NULL;FR;FR;1;
1102628261;NULL;NULL;FR;FR;1;
1102628771;83;NULL;FR;FR;3;HYERES
1102628931;NULL;NULL;FR;FR;2;
1102629901;59;NULL;FR;FR;2;HAZEBROUCK
1102630321;NULL;NULL;FR;FR;3;
1102631251;31;NULL;FR;FR;4;TOULOUSE
1102631591;NULL;NULL;FR;FR;5;
1102631631;NULL;NULL;FR;FR;1;
1102631641;NULL;NULL;FR;FR;3;
1102632451;18;NULL;FR;FR;7;BOURGES
1102633851;29;NULL;FR;FR;2;QUIMPER
1102634901;NULL;NULL;FR;FR;2;
1102636331;NULL;NULL;FR;FR;7;
1102636881;NULL;NULL;FR;FR;1;
1102637211;84;NULL;FR;FR;1;AVIGNON
1102637281;65;NULL;FR;FR;1;TARBES
1102637491;NULL;NULL;FR;FR;2;
1102637561;47;NULL;FR;FR;1;AGEN
1102637931;NULL;NULL;FR;FR;1;
1102638381;NULL;NULL;FR;FR;1;
1102638901;NULL;NULL;FR;FR;2;
1102639401;NULL;NULL;FR;FR;3;
1102639821;NULL;NULL;CL;FR;6;TOME
1102640871;NULL;NULL;FR;FR;2;
1102641021;90;NULL;FR;FR;2;BELOFRT
1102642161;42;NULL;FR;FR;3;ST ETIENNE
1102642341;28;NULL;FR;FR;2;CHATEAUDUN
1102642431;NULL;NULL;FR;FR;1;
1102643271;974;NULL;FR;FR;3;ST DENIS
1102643481;NULL;NULL;FR;FR;3;
1102643961;NULL;NULL;FR;FR;1;
1102644431;NULL;NULL;FR;FR;3;
1102645691;91;NULL;FR;FR;1;COURCOURONNES
1102646111;NULL;NULL;FR;FR;3;
1102646161;NULL;NULL;FR;FR;3;
1102646571;NULL;NULL;FR;FR;1;
1102647011;NULL;NULL;FR;FR;2;
1102647231;69;NULL;FR;FR;1;SAINT PRIEST
1102647241;26;NULL;FR;FR;1;MONTELIMAR
1102647501;NULL;NULL;FR;FR;1;
1102648971;NULL;NULL;FR;FR;7;
1102649031;NULL;NULL;FR;FR;1;
1102649371;37;NULL;FR;FR;4;TOURS
1102649961;NULL;NULL;FR;FR;99;
1102650161;NULL;NULL;FR;FR;1;
1102650461;NULL;NULL;FR;FR;1;
1102650471;NULL;NULL;FR;FR;1;
1102651021;NULL;NULL;FR;FR;1;
1102651111;16;NULL;FR;FR;4;SAINT MICHEL
1102651281;19;NULL;FR;FR;3;BRIVE LA GAILLARDE
1102651291;18;NULL;FR;FR;3;BOURGES
1102651531;18;NULL;FR;FR;1;BOURGES
1102651871;6;NULL;FR;FR;3;GRASSE
1102653831;87;NULL;FR;FR;2;ST YRIEIX LA PERCHE
1102654021;75;NULL;FR;FR;3;PARIS 17
1102655031;971;NULL;FR;FR;2;BASSE TERRE
1102656081;974;NULL;FR;FR;2;ST DENIS
1102656181;NULL;NULL;FR;FR;3;
1102656501;54;NULL;FR;FR;2;LAXOU
1102657311;62;NULL;FR;FR;6;ARRAS
1102657341;NULL;NULL;FR;FR;2;
1102657661;NULL;NULL;DZ;FR;2;ALGER
1102657861;92;NULL;FR;FR;1;NANTERRE
1102657891;61;NULL;FR;FR;1;ARGENTAN
1102658221;NULL;NULL;FR;FR;1;
1102658991;NULL;NULL;FR;FR;1;
1102659001;33;NULL;FR;FR;3;ARCACHON
1102659571;51;NULL;FR;FR;5;VITRY LE FRANCOIS
1102661221;21;NULL;FR;FR;2;DIJON
1102661431;8;NULL;FR;FR;5;VOUZIERS
1102661831;NULL;NULL;FR;FR;1;
1102662061;74;NULL;FR;FR;3;ST JULIEN EN GENEVOIS
1102662181;NULL;NULL;FR;FR;2;
1102662781;NULL;NULL;FR;FR;1;
1102663501;83;NULL;FR;FR;1;LA SEYNE SUR MER
1102663841;NULL;NULL;FR;FR;2;
1102664271;NULL;NULL;FR;FR;2;
1102664281;29;NULL;FR;FR;1;LANDERNEAU
1102665101;NULL;NULL;FR;FR;1;
1102666641;NULL;NULL;FR;FR;3;
1102666901;80;NULL;FR;FR;2;TINCOURT BOUCLY
1102667051;NULL;NULL;FR;FR;1;
1102667811;NULL;NULL;FR;FR;1;
1102668421;44;NULL;FR;FR;1;LA CHAPELLE LAUNAY
1102668681;974;NULL;FR;FR;2;ST PIERRE
1102668871;29;NULL;FR;FR;3;BREST
1102668901;28;NULL;FR;FR;7;GUILLONVILLE
1102669001;NULL;NULL;FR;FR;2;
1102669091;42;NULL;FR;FR;1;ST PRIEST EN JAREZ
1102669281;NULL;NULL;FR;FR;2;
1102669461;18;NULL;FR;FR;1;BOURGES
1102669981;67;NULL;FR;FR;2;STRASBOURG
1102670301;NULL;NULL;FR;FR;2;
1102670791;NULL;NULL;FR;FR;3;
1102672491;54;NULL;FR;FR;1;TOUL
1102673141;NULL;NULL;FR;FR;1;ST DENIS
1102673251;NULL;NULL;FR;FR;1;
1102673661;NULL;NULL;FR;FR;1;
1102674341;NULL;NULL;FR;FR;3;INDE
1102674391;NULL;NULL;FR;FR;2;
1102674621;80;NULL;FR;FR;2;AMIENS
1102675071;NULL;NULL;FR;FR;2;
1102675091;5;10;FR;FR;1;GAP
1102675891;50;NULL;FR;FR;5;CHERBOURG EN COTENTIN
1102676281;83;NULL;FR;FR;2;OLLIOULES
1102676711;56;NULL;FR;FR;1;PLOEMEUR
1102676811;40;NULL;FR;FR;1;DAX
1102677091;NULL;NULL;FR;FR;1;
1102677141;972;NULL;FR;FR;2;SCHOELCHER
1102677961;NULL;NULL;FR;FR;2;
1102678321;31;NULL;FR;FR;3;TOULOUSE
1102678391;27;NULL;FR;FR;2;FEURS
1102678601;92;NULL;FR;FR;3;CHATENAY MALABRY
1102679431;13;NULL;FR;FR;1;MARSEILLE 05
1102681251;44;NULL;FR;FR;3;NANTES
1102681601;68;NULL;FR;FR;3;COLMAR
1102681881;NULL;NULL;FR;FR;2;
1102682221;10;NULL;FR;FR;1;ROMILLY SUR SEINE
1102682251;93;NULL;FR;FR;1;LA COURNEUVE
1102683541;NULL;NULL;FR;FR;1;
1102683561;69;NULL;FR;FR;2;RILLIEUX LA PAPE
1102683801;NULL;NULL;FR;FR;3;CAYENNE
1102684081;50;NULL;FR;FR;2;GRANVILLE
1102684161;33;NULL;FR;FR;1;PESSAC
1102684191;NULL;NULL;FR;FR;1;
1102685011;42;NULL;FR;FR;1;ROANNE
1102685151;73;NULL;FR;FR;2;CHAMBERY
1102685941;59;NULL;FR;FR;2;CONDE SUR L ESCAUT
1102686141;NULL;NULL;FR;FR;3;
1102687001;78;NULL;FR;FR;2;RAMBOUILLET
1102687231;75;NULL;FR;FR;1;PARIS
1102687291;NULL;NULL;FR;FR;1;
1102688131;47;NULL;FR;FR;7;MARMANDE
1102688371;NULL;NULL;FR;FR;1;
1102689251;NULL;NULL;FR;FR;2;
1102689761;NULL;NULL;FR;FR;5;
1102689911;NULL;NULL;FR;FR;6;
1102690591;NULL;NULL;FR;FR;1;
1102690901;49;NULL;FR;FR;2;ANGERS
1102691481;NULL;NULL;DZ;FR;1;ORAN
1102691661;57;NULL;FR;FR;1;SAINT AVOLD
1102691671;NULL;NULL;FR;FR;3;
1102691711;NULL;NULL;FR;FR;4;ST PIERRE
1102691781;33;NULL;FR;FR;1;LIBOURNE
1102691901;78;NULL;FR;FR;2;TRAPPES
1102692181;NULL;NULL;FR;FR;2;
1102692301;95;NULL;FR;FR;4;MONTMORENCY
1102693401;NULL;NULL;FR;FR;2;
1102693881;NULL;NULL;FR;FR;1;
1102694781;35;NULL;FR;FR;1;FOUGERES
1102694841;NULL;NULL;FR;FR;1;
1102694851;NULL;NULL;FR;FR;7;
1102694971;NULL;NULL;FR;FR;2;
1102695411;NULL;NULL;FR;FR;2;
1102695431;NULL;NULL;FR;FR;1;
1102695571;NULL;NULL;FR;FR;1;
1102695741;NULL;NULL;FR;FR;2;
1102696761;NULL;NULL;FR;FR;2;
1102697011;NULL;NULL;FR;FR;2;AMIENS
1102697351;75;NULL;FR;FR;3;PARIS
1102697921;75;NULL;FR;FR;2;PARIS
1102698071;NULL;NULL;FR;FR;2;
1102698221;34;NULL;FR;FR;1;MONTPELLIER
1102698361;NULL;NULL;FR;FR;1;
1102698371;50;NULL;FR;FR;1;CHERBOURG EN COTENTIN
1102698381;68;NULL;FR;FR;3;COLMAR
1102698461;6;NULL;FR;FR;2;NICE
1102698611;34;NULL;FR;FR;1;MONTPELLIER
1102698711;NULL;NULL;FR;FR;1;
1102699391;NULL;NULL;FR;FR;2;
1102699631;26;NULL;FR;FR;1;MONTELIMAR
1102699641;NULL;NULL;FR;FR;2;
1102699881;95;NULL;FR;FR;2;FRANCONVILLE
1102701201;974;NULL;FR;FR;1;SAINT DENIS
1102701481;82;NULL;FR;FR;1;MONTAUBAN
1102701641;NULL;NULL;FR;FR;99;
1102701751;NULL;NULL;FR;FR;1;
1102702281;35;NULL;FR;FR;1;RENNES
1102702301;35;NULL;FR;FR;2;RENNES
1102702921;NULL;NULL;FR;FR;2;
1102703691;83;NULL;FR;FR;1;LA SEINE SUR MER
1102704011;NULL;NULL;MG;FR;2;TANANARIVE
1102704281;NULL;NULL;FR;FR;99;
1102704481;11;NULL;FR;FR;1;NARBONNE
1102705491;NULL;NULL;FR;FR;1;
1102705761;40;NULL;FR;FR;1;DAX
1102706921;NULL;NULL;FR;FR;1;
1102707651;75;NULL;FR;FR;3;PARIS
1102707701;NULL;NULL;FR;FR;1;
1102708161;NULL;NULL;FR;FR;2;
1102708511;NULL;NULL;FR;FR;3;
1102708521;59;NULL;FR;FR;2;CAMBRAI
1102708781;57;NULL;FR;FR;2;METZ
1102709491;45;NULL;FR;FR;3;ORLEANS
1102709671;62;NULL;FR;FR;2;WINGLES
1102709921;NULL;NULL;FR;FR;1;
1102710311;21;NULL;FR;FR;1;AUXONNE
1102710471;93;NULL;FR;FR;2;DRANCY
1102710941;NULL;NULL;FR;FR;3;
1102711831;NULL;NULL;FR;FR;1;
1102711971;92;NULL;FR;FR;2;PUTEAUX
1102712521;NULL;NULL;FR;FR;3;
1102712541;NULL;NULL;FR;FR;2;
1102712761;NULL;NULL;FR;FR;3;
1102713061;NULL;NULL;FR;FR;6;
1102713161;NULL;NULL;FR;FR;99;
1102713511;NULL;NULL;FR;FR;1;
1102714981;NULL;NULL;FR;FR;7;
1102715161;28;NULL;FR;FR;1;CHARTRES
1102715491;59;NULL;FR;FR;2;ERCHIN
1102716261;82;NULL;FR;FR;2;MONTAUBAN
1102716371;70;NULL;FR;FR;4;LUXEUIL-LES-BAINS
1102717241;NULL;NULL;FR;FR;1;
1102718051;18;NULL;FR;FR;2;BOURGES
1102718451;NULL;NULL;FR;FR;1;
1102718571;NULL;NULL;FR;FR;2;
1102718731;72;NULL;FR;FR;1;LE MANS
1102719371;83;NULL;FR;FR;1;TOULON
1102719381;NULL;NULL;FR;FR;2;
1102719531;34;NULL;FR;FR;7;ST MALO
1102719811;NULL;NULL;FR;FR;2;
1102719941;NULL;NULL;FR;FR;2;
1102720151;30;NULL;FR;FR;3;NIMES
1102720691;NULL;NULL;FR;FR;1;SCHOELCHER
1102720841;50;NULL;FR;FR;2;CHERBOURG EN COTENTIN
1102721211;NULL;NULL;FR;FR;4;
1102722641;NULL;NULL;FR;FR;4;
1102722811;NULL;NULL;FR;FR;2;
1102724031;76;NULL;FR;FR;3;ROUEN
1102724101;NULL;NULL;FR;FR;3;
1102726541;NULL;NULL;FR;FR;1;
1102726991;NULL;NULL;FR;NULL;1;
1102727751;NULL;NULL;FR;FR;1;
1102728341;NULL;NULL;FR;FR;5;
1102728741;NULL;NULL;FR;FR;2;
1102729001;NULL;NULL;FR;FR;3;
1102729531;1;NULL;FR;FR;1;BELLEY
1102729811;NULL;NULL;FR;FR;2;
1102729861;11;NULL;FR;FR;3;LABASTIDE EN VAL
1102730501;NULL;NULL;FR;FR;5;
1102731651;NULL;NULL;FR;FR;2;
1102731771;973;NULL;FR;FR;1;CAYENNE
1102731791;13;NULL;FR;FR;2;MARSEILLE
1102732711;NULL;NULL;FR;FR;7;
1102734381;13;NULL;FR;FR;4;AUBAGNE
1102734411;2;NULL;FR;FR;4;LAON
1102735481;NULL;NULL;FR;FR;1;
1102736101;NULL;NULL;FR;FR;7;
1102736391;33;NULL;FR;FR;2;BORDEAUX
1102736681;34;NULL;FR;FR;3;MONTPELLIER
1102736931;NULL;NULL;FR;FR;1;
1102738001;63;NULL;FR;FR;2;AULNAT
1102738211;45;NULL;FR;FR;4;PITHIVIERS
1102738311;57;NULL;FR;FR;1;BITCHE
1102738481;NULL;NULL;FR;FR;2;
1102739211;NULL;NULL;FR;FR;1;
1102739301;9;NULL;FR;FR;6;VICDESSOS
1102739511;NULL;NULL;FR;FR;3;
1102739741;NULL;NULL;FR;FR;3;
1102740041;NULL;NULL;FR;FR;1;
1102740421;8;NULL;FR;FR;4;VILLERS SEMEUSE
1102743101;NULL;NULL;FR;FR;1;
1102743211;54;NULL;FR;FR;3;MONT ST MARTIN
1102743251;NULL;NULL;FR;FR;1;
1102743281;63;NULL;FR;FR;2;CEYSSAT
1102743291;87;NULL;FR;FR;1;LIMOGES
1102744831;NULL;NULL;FR;FR;2;
1102745321;54;NULL;FR;FR;5;BREUY
1102746081;76;NULL;FR;FR;1;ROUEN
1102746191;NULL;NULL;FR;FR;1;VIEUX HABITANTS
1102746471;NULL;NULL;FR;FR;1;
1102746761;NULL;NULL;FR;FR;2;
1102747011;78;NULL;FR;FR;7;VERSAILLES
1102748121;33;NULL;FR;FR;4;BORDEAUX
1102748881;NULL;NULL;FR;FR;1;
1102750311;3;NULL;FR;FR;1;MONTLUCON
1102751401;13;NULL;FR;FR;2;MARSEILLE
1102751551;75;NULL;FR;FR;1;PARIS 17
1102751851;NULL;NULL;FR;FR;2;
1102752021;83;NULL;FR;FR;2;HYERES
1102752341;NULL;NULL;FR;FR;1;
1102752691;69;NULL;FR;FR;2;LYON
1102752871;NULL;NULL;FR;FR;1;
1102753031;33;NULL;FR;FR;1;LA TESTE DE BUCH
1102754831;NULL;NULL;FR;FR;3;
1102754941;2A;NULL;FR;FR;3;AJACCIO
1102755471;NULL;NULL;CO;FR;1;BOGOTA
1102756031;45;NULL;FR;FR;4;ORLEANS
1102756651;NULL;NULL;FR;FR;3;FRANCOIS
1102756751;NULL;NULL;CI;FR;3;COTE IVOIRE
1102756951;85;NULL;FR;FR;6;LES SABLES D'OLONNES
1102757051;72;NULL;FR;FR;3;LE MANS
1102757201;NULL;NULL;FR;FR;1;
1102757701;76;NULL;FR;FR;1;ROUEN
1102759041;973;NULL;FR;FR;6;CAYENNE
1102759361;34;NULL;FR;FR;1;MONTPELLIER
1102759811;33;NULL;FR;FR;2;BORDEAUX
1102759821;33;NULL;FR;FR;4;BORDEAUX
1102760081;NULL;NULL;FR;FR;7;
1102761161;13;NULL;FR;FR;2;SALON DE PROVENCE
1102761271;61;NULL;FR;FR;2;ARGENTAN
1102761621;69;NULL;FR;FR;7;LYON 03
1102761731;75;NULL;FR;FR;3;PARIS
1102761801;NULL;NULL;FR;FR;1;
1102762001;NULL;NULL;FR;FR;3;
1102762121;NULL;NULL;FR;FR;1;
1102762661;NULL;NULL;FR;FR;4;
1102762741;59;NULL;FR;FR;2;DENAIN
1102763621;94;NULL;FR;FR;1;VILLENEUVE ST GEORGES
1102764661;57;NULL;FR;FR;3;SARREBOURG
1102765021;63;NULL;FR;FR;3;ORCET
1102765191;NULL;NULL;FR;FR;1;
1102766901;54;NULL;FR;FR;1;NANCY
1102767231;NULL;NULL;FR;FR;3;
1102767501;NULL;NULL;FR;FR;1;
1102769221;NULL;NULL;FR;FR;2;
1102769271;16;NULL;FR;FR;3;ANGOULEME
1102769841;79;NULL;FR;FR;2;THOUARS
1102769901;64;NULL;FR;FR;3;BAYONNE
1102769931;91;NULL;FR;FR;3;CORBEIL ESSONNES
1102770191;21;NULL;FR;FR;1;DIJON
1102770501;973;NULL;FR;FR;1;CAYENNE
1102771191;44;NULL;FR;FR;1;NANTES
1102771231;NULL;NULL;FR;FR;1;
1102771431;78;NULL;FR;FR;2;ST GERMAIN EN LAYE
1102771481;NULL;NULL;FR;FR;1;
1102771601;65;NULL;FR;FR;3;TARBES
1102771711;69;NULL;FR;FR;3;ARBRESLE
1102771861;NULL;NULL;FR;FR;3;
1102772191;67;NULL;FR;FR;2;BISCHWILLER
1102772291;75;NULL;FR;FR;1;PARIS
1102772521;NULL;NULL;FR;FR;2;
1102773281;NULL;NULL;FR;FR;3;
1102773781;NULL;NULL;FR;FR;3;
1102774281;NULL;NULL;FR;FR;3;
1102774521;NULL;NULL;FR;FR;3;
1102774711;NULL;NULL;FR;FR;2;ST DENIS
1102774931;NULL;NULL;FR;FR;1;
1102775071;NULL;NULL;FR;FR;1;
1102775221;26;NULL;FR;FR;7;MONTELIMAR
1102775761;NULL;NULL;FR;FR;1;
1102777261;NULL;NULL;FR;FR;1;
1102779001;NULL;NULL;FR;FR;2;DRANCY
1102779141;NULL;NULL;FR;FR;2;
1102780521;43;NULL;FR;FR;1;LE PUY EN VELAY
1102780551;NULL;NULL;MA;FR;7;Q
1102781331;NULL;NULL;FR;FR;1;
1102781341;51;NULL;FR;FR;4;REIMS
1102781571;NULL;NULL;FR;FR;1;
1102782071;17;NULL;FR;FR;1;SAINTES
1102784671;83;NULL;FR;FR;4;LA SEYNE SUR MER
1102784981;NULL;NULL;FR;FR;7;
1102785131;14;NULL;FR;FR;1;LISIEUX
1102785581;41;NULL;FR;FR;2;ROMORANTIN LANTHENAY
1102786241;71;NULL;FR;FR;1;CHALON SUR SAONE
1102787521;33;NULL;FR;FR;2;BORDEAUX
1102787611;NULL;NULL;FR;FR;3;ST CLAUDE
1102789211;22;NULL;FR;FR;2;LANNION
1102789291;NULL;NULL;FR;FR;3;
1102789821;NULL;NULL;FR;FR;1;
1102790651;NULL;NULL;FR;FR;3;
1102790991;10;NULL;FR;FR;2;TROYES
1102791211;83;NULL;FR;FR;2;TOULON
1102791901;NULL;NULL;FR;FR;2;
1102792191;NULL;NULL;FR;FR;1;
1102792561;NULL;NULL;FR;FR;1;
1102793321;14;NULL;FR;FR;2;HONFLEUR
1102793481;NULL;NULL;FR;FR;3;FORT DE FRANCE
1102793741;NULL;NULL;FR;FR;2;
1102793961;NULL;NULL;FR;FR;1;
1102794641;NULL;NULL;FR;FR;1;
1102795061;33;NULL;FR;FR;2;BORDEAUX
1102796411;NULL;NULL;FR;FR;1;
1102797231;NULL;NULL;FR;FR;2;
1102797241;59;NULL;FR;FR;2;CROIX
1102797251;6;NULL;FR;FR;3;NICE
1102797431;6;NULL;FR;FR;3;CANNES
1102797471;NULL;NULL;FR;FR;3;
1102799511;NULL;NULL;FR;FR;1;
1102799551;NULL;NULL;FR;FR;1;
1102799631;NULL;NULL;FR;FR;2;
1102801121;NULL;NULL;FR;FR;2;
1102801201;NULL;NULL;FR;FR;1;
1102802031;NULL;NULL;FR;FR;3;
1102802381;NULL;NULL;FR;FR;2;
1102802411;NULL;NULL;FR;FR;1;
1102802911;NULL;NULL;FR;FR;1;
1102802971;NULL;NULL;FR;FR;2;
1102803471;92;NULL;FR;FR;3;SURESNES
1102804281;NULL;NULL;FR;FR;1;
1102804471;NULL;NULL;FR;FR;1;
1102804541;67;NULL;FR;FR;4;STRASBOURG
1102805381;NULL;NULL;FR;FR;2;
1102805921;NULL;NULL;DE;FR;4;BU-HL
1102806101;73;NULL;FR;FR;1;CHAMBERY
1102807061;52;NULL;FR;FR;2;ST DIZIER
1102807131;61;NULL;FR;FR;3;ARGENTAN
1102807261;86;NULL;FR;FR;3;CHATELLERAULT
1102807491;78;NULL;FR;FR;1;SAINT GERMAIN EN LAYE
1102807591;45;NULL;FR;FR;1;ORLEANS
1102807661;76;NULL;FR;FR;1;ROUEN
1102807731;NULL;NULL;FR;FR;99;
1102807741;NULL;NULL;FR;FR;99;
1102807781;87;NULL;FR;FR;1;LIMOGES
1102807841;87;NULL;FR;FR;1;LIMOGES
1102809441;NULL;NULL;FR;FR;2;
1102810651;NULL;NULL;FR;FR;1;
1102812171;NULL;NULL;FR;FR;2;
1102812331;78;NULL;FR;FR;1;CHEVREUSE
1102812601;87;NULL;FR;FR;2;LIMOGES
1102812711;NULL;NULL;FR;FR;1;
1102812731;62;NULL;FR;FR;2;ARRAS
1102814431;NULL;NULL;FR;FR;1;
1102814671;NULL;NULL;FR;FR;1;
1102814691;NULL;NULL;FR;FR;2;
1102814821;NULL;NULL;FR;FR;5;
1102815701;NULL;NULL;FR;FR;3;
1102818021;29;NULL;FR;FR;3;BREST
1102818891;NULL;NULL;FR;FR;2;
1102819771;78;NULL;FR;FR;2;ST GERMAIN EN LAYE
1102819871;NULL;NULL;FR;FR;1;FLIXECOURT
1102819901;3;NULL;FR;FR;1;MOULINS
1102820091;21;NULL;FR;FR;1;DIJON
1102820471;NULL;NULL;FR;FR;5;
1102820721;84;NULL;FR;FR;2;LACOSTE
1102820891;26;NULL;FR;FR;1;CREST
1102821181;NULL;NULL;FR;FR;1;
1102821221;NULL;NULL;FR;FR;2;
1102822121;NULL;NULL;FR;FR;3;
1102822531;971;NULL;FR;FR;2;BASSE TERRE
1102822601;NULL;NULL;FR;FR;1;
1102822951;6;NULL;FR;FR;1;NICE
1102824011;NULL;NULL;FR;FR;1;
1102824491;63;NULL;FR;FR;2;CLERMONT FERRAND
1102825471;34;NULL;FR;FR;3;MONTPELLIER
1102825751;13;NULL;FR;FR;1;TARASCON
1102826011;33;NULL;FR;FR;1;PESSAC
1102826141;NULL;NULL;FR;FR;1;
1102826281;NULL;NULL;FR;FR;1;
1102826941;972;NULL;FR;FR;1;LE LORRAIN
1102827911;971;NULL;FR;FR;2;POINTE A PITRE
1102828311;NULL;NULL;FR;FR;1;
1102828361;92;NULL;FR;FR;5;COURBEVOIE
1102829351;NULL;NULL;FR;FR;1;
1102830981;NULL;NULL;FR;FR;1;
1102831381;68;NULL;FR;FR;4;COLMAR
1102831671;NULL;NULL;FR;FR;1;
1102831721;13;NULL;FR;FR;1;LA CIOTAT
1102832161;NULL;NULL;FR;FR;6;
1102833331;NULL;NULL;FR;FR;3;LE MOULE
1102833451;94;NULL;FR;FR;2;VITRY SUR SEINE
1102833681;NULL;NULL;FR;FR;1;
1102834061;NULL;NULL;FR;FR;1;
1102834761;NULL;NULL;FR;FR;3;
1102834821;91;NULL;FR;FR;4;PALAISEAU
1102836471;76;NULL;FR;FR;1;MONT ST AIGNAN
1102836571;69;NULL;FR;FR;3;VILLEFRANCHE SUR SAONE
1102837211;63;NULL;FR;FR;3;RIOM
1102837791;16;NULL;FR;FR;2;ANGOULEME
1102837911;56;NULL;FR;FR;6;AURAY
1102838011;NULL;NULL;FR;FR;3;
1102838891;NULL;NULL;FR;FR;3;
1102839061;NULL;NULL;FR;FR;1;
1102839171;33;NULL;FR;FR;4;BORDEAUX
1102839771;75;NULL;FR;FR;1;PARIS
1102839851;35;NULL;FR;FR;2;FOUGERES
1102840131;72;NULL;FR;FR;2;LE MANS
1102840261;64;NULL;FR;FR;1;PAU
1102840721;NULL;NULL;FR;FR;3;
1102840751;33;NULL;FR;FR;2;MERIGNAC
1102841851;NULL;NULL;FR;FR;2;
1102842381;NULL;NULL;FR;FR;3;
1102842581;NULL;NULL;FR;FR;2;
1102843111;38;NULL;FR;FR;3;LA TRONCHE
1102843531;NULL;NULL;FR;FR;2;
1102843801;NULL;NULL;FR;FR;3;
1102844011;NULL;NULL;FR;FR;2;
1102845351;80;NULL;FR;FR;4;AMIENS
1102845361;NULL;NULL;FR;FR;1;TROIS RIVIERES
1102845491;28;NULL;FR;FR;1;CHARTRES
1102845601;95;NULL;FR;FR;4;BEZONS
1102845901;66;NULL;FR;FR;2;PERPIGNAN
1102846011;NULL;NULL;FR;FR;3;
1102846451;NULL;NULL;FR;FR;1;
1102846771;NULL;NULL;FR;FR;1;
1102846871;NULL;NULL;FR;FR;3;
1102847071;37;NULL;FR;FR;2;TOURS
1102847181;NULL;NULL;FR;FR;3;
1102847371;33;NULL;FR;FR;3;BORDEAUX
1102848511;88;NULL;FR;FR;1;NEUFCHATEAU
1102848741;75;NULL;FR;FR;5;PARIS
1102848891;17;NULL;FR;FR;1;ROCHEFORT
1102848961;93;NULL;FR;FR;3;TREMBLAY EN FRANCE
1102849911;75;10;FR;FR;7;PARIS 12
1102850221;NULL;NULL;FR;FR;7;
1102851671;NULL;NULL;FR;FR;1;
1102851781;92;NULL;FR;FR;2;MONTROUGE
1102852181;971;NULL;FR;FR;7;VIEUX HABITANTS
1102853141;NULL;NULL;FR;FR;2;
1102853351;51;NULL;FR;FR;2;SEZANNE
1102853361;51;NULL;FR;FR;2;SEZANNE
1102853661;NULL;NULL;FR;FR;1;
1102853731;NULL;NULL;FR;FR;2;
1102854691;NULL;NULL;FR;FR;3;
1102855081;NULL;NULL;FR;FR;2;
1102855101;NULL;NULL;FR;FR;2;
1102855191;NULL;NULL;CO;FR;5;COLOMBIE
1102855331;NULL;NULL;FR;FR;2;
1102855341;NULL;NULL;FR;FR;7;
1102855611;NULL;NULL;FR;FR;2;
1102856001;NULL;NULL;FR;FR;2;
1102857051;33;NULL;FR;FR;3;TALENCE
1102857491;NULL;NULL;FR;FR;2;
1102858141;73;NULL;FR;FR;1;CHAMBERY
1102858791;13;NULL;FR;FR;1;AUBAGNE
1102859531;NULL;NULL;FR;FR;3;
1102860081;38;NULL;FR;FR;3;LA TRONCHE
1102860251;NULL;NULL;FR;FR;2;
1102860471;NULL;NULL;FR;FR;1;
1102860811;17;NULL;FR;FR;1;SAINTES
1102861271;NULL;NULL;TD;FR;5;ABECHE
1102861691;NULL;NULL;FR;FR;1;
1102862291;25;NULL;FR;FR;6;MONTBELIARD
1102862841;NULL;NULL;FR;FR;2;
1102865301;NULL;NULL;FR;FR;7;
1102866121;NULL;NULL;FR;FR;2;
1102866551;13;NULL;FR;FR;2;MARSEILLE
1102867521;NULL;NULL;FR;FR;2;
1102868081;50;NULL;FR;FR;2;PONTORSON
1102868131;25;NULL;FR;FR;3;HERICOURT
1102868301;NULL;NULL;FR;FR;2;
1102868951;NULL;NULL;FR;FR;1;
1102869061;83;NULL;FR;FR;1;ST RAPHAEL
1102869221;NULL;NULL;FR;FR;1;
1102870801;69;NULL;FR;FR;2;LYON
1102872081;78;NULL;FR;FR;1;VELIZY
1102872871;973;NULL;FR;FR;1;CAYENNE
1102873141;95;NULL;FR;FR;1;MONTMORENCY
1102873631;NULL;NULL;FR;FR;3;
1102874891;57;NULL;FR;FR;2;BETTING LES ST AVOLD
1102875451;NULL;NULL;FR;FR;3;
1102875491;40;NULL;FR;FR;1;MONT DE MARSAN
1102875921;95;NULL;FR;FR;3;ARGENTEUIL
1102876031;974;NULL;FR;FR;1;ST DENIS
1102876091;NULL;NULL;FR;FR;2;
1102877541;38;NULL;FR;FR;1;ECHIROLLES
1102878371;93;NULL;FR;FR;3;TREMBLAY EN FRANCE
1102879221;NULL;NULL;CI;FR;1;ABIDJAN
1102879611;38;NULL;FR;FR;3;ST MARTIN D HERES
1102881271;NULL;NULL;FR;FR;2;
1102881871;19;NULL;FR;FR;3;BRIVE LA GAILLARDE
1102882271;NULL;NULL;FR;FR;6;
1102882281;NULL;NULL;FR;FR;3;
1102882521;59;NULL;FR;FR;6;LILLE
1102883801;62;NULL;FR;FR;1;BETHUNE
1102883931;44;NULL;FR;FR;1;NANTES
1102884021;93;NULL;FR;FR;2;AULNAY SOUS BOIS
1102884251;NULL;NULL;FR;FR;1;
1102884301;77;NULL;FR;FR;2;TOURNAN EN BRIE
1102885551;NULL;NULL;FR;FR;3;
