id_personne,code_dept_naiss,code_lim_jur,code_pays_naiss,code_pays_nat_1,code_sit_familiale,intitule_lieu_naissance
0117655130,NULL,NULL,NULL,FR,01,
0117657520,60,NULL,FR,FR,01,COMPIEGNE
0117658140,NULL,NULL,NULL,FR,01,
0117660750,59,NULL,FR,FR,01,VALENCIENNES
0117661400,NULL,NULL,NULL,FR,01,
0117662370,22,NULL,FR,FR,03,ST BRIEUC
0117663050,NULL,NULL,NULL,FR,02,
0117663160,NULL,NULL,NULL,FR,01,
0117665950,NULL,NULL,NULL,FR,01,
0117666390,NULL,NULL,CY,FR,03,MORPHOU
0117666460,NULL,NULL,NULL,FR,01,
0117669250,84,NULL,FR,FR,02,SORGUES
0117669340,85,NULL,FR,FR,02,LE BOIRET SUR VIE
0117669360,NULL,NULL,NULL,FR,01,
0117669380,91,NULL,FR,FR,01,MASSY
0117670200,NULL,NULL,NULL,FR,05,
0117672550,NULL,NULL,NULL,FR,01,
0117674170,NULL,NULL,PT,FR,03,CARANGUEJEIRA
0117675720,69,NULL,FR,FR,01,LYON
0117678160,30,NULL,FR,FR,01,ALES
0117678680,NULL,NULL,NULL,FR,01,
0117680430,59,NULL,FR,FR,01,SECLIN
0117682160,30,NULL,FR,FR,01,ALES
0117682700,13,NULL,FR,FR,02,MARTIGUES
0117684320,NULL,NULL,NULL,FR,03,
0117688000,57,NULL,FR,FR,05,THIONVILLE
0117692060,33,NULL,FR,FR,01,BORDEAUX
0117692180,75,NULL,FR,FR,02,PARIS
0117694590,80,NULL,FR,FR,01,AMIENS
0117695140,NULL,NULL,NULL,FR,01,
0117695600,NULL,NULL,NULL,FR,01,
0117696810,92,NULL,FR,FR,04,NEUILLY SUR SEINE
0117697540,NULL,NULL,NULL,FR,01,
0117697550,NULL,NULL,NULL,FR,01,
0117697740,NULL,NULL,NULL,FR,99,
0117697790,NULL,NULL,NULL,FR,01,
0117699040,NULL,NULL,NULL,FR,01,
0117699160,NULL,NULL,NULL,FR,01,
0117701100,NULL,NULL,NULL,FR,01,
0117701110,NULL,NULL,NULL,FR,01,
0117703930,NULL,NULL,NULL,FR,01,
0117704800,83,NULL,FR,FR,01,GASSAIN
0117706160,NULL,NULL,NULL,FR,03,
0117707330,NULL,NULL,FR,FR,99,
0117708910,974,NULL,FR,FR,06,SAINT DENIS
0117710900,NULL,NULL,NULL,FR,01,
0117712820,NULL,NULL,NULL,FR,01,
0117714140,NULL,NULL,FR,FR,01,
0117716550,29,NULL,FR,FR,03,QUIMPER
0117718100,29,NULL,FR,FR,01,BREST
0117720080,NULL,NULL,NULL,FR,01,
0117720190,85,NULL,FR,FR,03,LA ROCHE SUR YON
0117720470,80,NULL,FR,FR,01,AMIENS
0117723060,NULL,NULL,FR,FR,02,
0117723380,NULL,NULL,NULL,FR,03,
0117723470,NULL,NULL,NULL,FR,03,
0117723900,75,NULL,FR,FR,07,COURBEVOIS
0117724670,NULL,NULL,NULL,FR,04,
0117728680,NULL,NULL,NULL,FR,02,
0117729270,NULL,NULL,NULL,FR,01,
0117730020,71,NULL,FR,FR,02,CHAROLLES
0117730290,NULL,NULL,NULL,FR,99,
0117731040,NULL,NULL,NULL,FR,01,
0117734410,79,NULL,FR,FR,99,NIOR
0117735080,NULL,NULL,FR,FR,01,
0117737580,NULL,NULL,DZ,FR,01,OUENZA
0117738930,13,NULL,FR,FR,01,MARSEILLE 06
0117740340,83,NULL,FR,FR,99,TOULON
0117740790,NULL,NULL,NULL,FR,01,
0117742370,NULL,NULL,NULL,FR,02,
0117742630,NULL,NULL,NULL,FR,01,
0117742970,NULL,NULL,NULL,FR,01,
0117744660,13,NULL,FR,FR,02,MARSEILLE 04
0117746270,45,NULL,FR,FR,01,GIEN
0117747140,NULL,NULL,NULL,FR,01,
0117747350,NULL,NULL,NULL,FR,01,
0117750240,NULL,NULL,NULL,FR,03,
0117750920,974,NULL,FR,FR,01,ST DENIS
0117753780,NULL,NULL,FR,FR,01,
0117757980,NULL,NULL,NULL,FR,01,
0117759680,NULL,NULL,NULL,FR,03,
0117760820,NULL,NULL,NULL,FR,02,
0117761480,NULL,NULL,NULL,FR,01,
0117761830,NULL,NULL,NULL,FR,01,
0117762490,NULL,NULL,FR,FR,03,
0117762670,NULL,NULL,NULL,FR,01,
0117762740,NULL,NULL,NULL,FR,01,
0117763900,NULL,NULL,NULL,FR,01,
0117766540,NULL,NULL,NULL,FR,01,
0117766550,16,NULL,FR,FR,03,ANGOULEME
0117769000,NULL,NULL,NULL,FR,03,
0117771150,31,NULL,FR,FR,03,TOULOUSE
0117771640,NULL,NULL,FR,FR,03,
0117772010,NULL,NULL,NULL,FR,01,
0117772060,71,NULL,FR,FR,01,MONTCEAU
0117773710,10,NULL,FR,FR,02,TROYES
0117774120,NULL,NULL,NULL,FR,01,
0117774630,NULL,NULL,NULL,FR,01,
0117777520,NULL,NULL,NULL,FR,01,
0117779750,NULL,NULL,FR,FR,01,SAINT BENOIT
0117780200,NULL,NULL,NULL,FR,01,
0117780970,NULL,NULL,NULL,FR,01,
0117781800,NULL,NULL,NULL,FR,01,
0117784160,95,NULL,FR,FR,04,ERMONT
0117784450,26,NULL,FR,FR,01,ROMANS
0117785930,NULL,NULL,NULL,FR,01,
0117788080,NULL,NULL,NULL,FR,01,
0117788360,29,NULL,FR,FR,03,BREST
0117788830,NULL,NULL,NULL,FR,01,
0117790370,NULL,NULL,NULL,FR,99,
0117790410,95,NULL,FR,FR,03,ARGENTEUIL
0117790430,NULL,NULL,NULL,FR,04,
0117791230,NULL,NULL,NULL,FR,01,
0117794070,NULL,NULL,LB,FR,01,RMEICH
0117796480,NULL,NULL,NULL,FR,01,
0117796830,NULL,NULL,NULL,FR,01,
0117797010,26,NULL,FR,FR,01,MONTELIMAR
0117797530,NULL,NULL,FR,FR,05,
0117801510,NULL,NULL,NULL,FR,01,
0117803660,77,NULL,FR,FR,01,JOSSIGNY
0117804970,NULL,NULL,NULL,FR,01,
0117806300,NULL,NULL,NULL,FR,01,
0117807060,NULL,NULL,NULL,FR,01,
0117807430,NULL,NULL,NULL,FR,01,
0117811080,NULL,NULL,NULL,FR,05,
0117812530,NULL,NULL,NULL,FR,01,
0117813140,NULL,NULL,NULL,FR,02,
0117815520,54,NULL,FR,FR,01,TOUL
0117816130,62,NULL,FR,FR,01,LENS
0117818030,NULL,NULL,NULL,FR,01,
0117821690,86,NULL,FR,FR,01,POITIERS
0117822020,NULL,NULL,NULL,FR,01,
0117822230,60,NULL,FR,FR,02,COMPIEGNE
0117822570,NULL,NULL,NULL,FR,01,
0117824130,NULL,NULL,NULL,FR,01,
0117826110,NULL,NULL,FR,FR,03,
0117826760,NULL,NULL,NULL,FR,01,
0117827300,NULL,NULL,NULL,FR,01,
0117831480,58,NULL,FR,FR,03,COSNE SUR LOIRE
0117832100,NULL,NULL,NULL,FR,01,
0117832310,NULL,NULL,NULL,FR,01,
0117835130,NULL,NULL,NULL,FR,01,
0117835750,NULL,NULL,NULL,FR,01,
0117836090,NULL,NULL,FR,FR,01,
0117836460,NULL,NULL,NULL,FR,99,
0117838410,25,NULL,FR,FR,01,MONTBELIARD
0117838700,971,NULL,FR,FR,01,LES ABYMES
0117840780,NULL,NULL,NULL,FR,01,
0117842400,NULL,NULL,NULL,FR,01,
0117842630,NULL,NULL,NULL,FR,01,
0117842810,NULL,NULL,FR,FR,99,
0117843060,NULL,NULL,NULL,FR,01,
0117843660,44,NULL,FR,FR,03,SAINT SEBASTIEN SUR LOIRE
0117846990,64,NULL,FR,FR,01,BAYONNE
0117848430,NULL,NULL,FR,FR,07,
0117850090,89,NULL,FR,FR,01,AUXERRE
0117850490,NULL,NULL,NULL,FR,03,
0117853580,NULL,NULL,NULL,US,01,
0117855200,NULL,NULL,NULL,FR,01,
0117856980,NULL,NULL,NULL,FR,03,
0117857400,59,NULL,FR,FR,02,LILLE
0117857570,NULL,NULL,NULL,FR,01,
0117858720,NULL,NULL,NULL,FR,01,
0117858790,NULL,NULL,NULL,FR,01,
0117858800,56,NULL,FR,FR,01,LORIENT
0117858890,NULL,NULL,NULL,FR,01,
0117863620,NULL,NULL,NULL,FR,01,
0117864440,86,NULL,FR,FR,01,POITIERS
0117864510,NULL,NULL,NULL,FR,01,
0117864800,NULL,NULL,NULL,FR,01,
0117865540,NULL,NULL,NULL,FR,02,
0117866050,94,NULL,FR,FR,04,FONTENAY SOUS BOIS
0117867040,NULL,NULL,NULL,FR,01,
0117867190,91,NULL,FR,FR,01,LONGJUMEAU
0117875300,NULL,NULL,NULL,FR,02,
0117876250,NULL,NULL,NULL,FR,02,
0117877020,44,NULL,FR,FR,01,ST HERBLAIN
0117878920,NULL,NULL,NULL,FR,01,
0117885660,06,NULL,FR,FR,03,GRASSE
0117886090,NULL,NULL,NULL,FR,01,
0117886660,NULL,NULL,NULL,FR,01,
0117888470,NULL,NULL,NULL,FR,99,
0117888680,NULL,NULL,NULL,FR,02,
0117889630,87,NULL,FR,FR,07,LIMOGES
0117889640,NULL,NULL,FR,FR,99,
0117890900,93,NULL,FR,FR,02,MONTREUIL
0117891000,13,NULL,FR,FR,03,MARSEILLE
0117892870,NULL,NULL,NULL,FR,01,
0117895500,78,NULL,FR,FR,01,SARCELLES
0117895650,NULL,NULL,NULL,MG,02,
0117896010,39,NULL,FR,FR,01,DOLE
0117899330,75,NULL,FR,FR,03,VERSAILLES
0117902730,NULL,NULL,NULL,FR,01,
0117903840,NULL,NULL,NULL,FR,01,
0117904840,52,NULL,FR,FR,01,CHAUMONT
0117907440,NULL,NULL,NULL,FR,01,
0117907590,NULL,NULL,NULL,FR,01,
0117907630,87,NULL,FR,FR,05,LIMOGES
0117908290,06,NULL,FR,FR,01,NICE
0117909080,33,NULL,FR,FR,01,LA TESTE DU BUCH
0117910300,NULL,NULL,NULL,FR,01,
0117916340,NULL,NULL,NULL,FR,04,
0117917000,NULL,NULL,NULL,FR,01,
0117918480,NULL,NULL,FR,FR,02,
0117921340,NULL,NULL,NULL,FR,01,
0117922610,NULL,NULL,NULL,FR,01,
0117923060,69,NULL,FR,FR,01,RIEULLIEUX LA PAPE
0117924660,NULL,NULL,NULL,FR,01,
0117927520,NULL,NULL,NULL,FR,01,
0117928850,73,NULL,FR,FR,01,CHAMBERY
0117929600,18,NULL,FR,FR,01,ST DOUCHARD
0117931100,71,NULL,FR,FR,02,MACON
0117931470,NULL,NULL,NULL,FR,01,
0117934860,NULL,NULL,NULL,FR,01,
0117937240,80,NULL,FR,FR,04,AMIENS
0117938570,NULL,NULL,NULL,FR,01,
0117938700,NULL,NULL,IN,FR,05,OULGARET
0117939030,NULL,NULL,ES,FR,02,ESPAGNE
0117943000,NULL,NULL,NULL,FR,99,
0117943060,NULL,NULL,NULL,FR,01,
0117944430,92,NULL,FR,FR,02,ISSY LES MOULINEAUX
0117945780,54,NULL,FR,FR,03,NANCY
0117946330,92,NULL,FR,FR,01,GENNEVILLIERS
0117947920,NULL,NULL,NULL,FR,03,
0117950830,NULL,NULL,NULL,FR,01,
0117951450,NULL,NULL,NULL,FR,01,
0117952880,NULL,NULL,NULL,FR,03,
0117959930,60,NULL,FR,FR,02,NOYON
0117962110,NULL,NULL,NULL,FR,01,
0117962370,94,NULL,FR,FR,01,ST MAURICE
0117963360,NULL,NULL,NULL,FR,01,
0117967460,NULL,NULL,NULL,FR,01,
0117969660,NULL,NULL,NULL,FR,02,
0117970640,67,NULL,FR,FR,04,STRASBOURG
0117973720,NULL,NULL,NULL,FR,05,
0117975790,NULL,NULL,NULL,FR,03,
0117978150,NULL,NULL,NULL,FR,01,
0117979300,NULL,NULL,NULL,FR,03,
0117982900,NULL,NULL,NULL,FR,02,
0117983080,NULL,NULL,NULL,FR,03,
0117983130,NULL,NULL,NULL,FR,01,
0117984030,34,NULL,FR,FR,01,MONTPELLIER
0117984260,NULL,NULL,NULL,FR,03,
0117984790,95,NULL,FR,FR,01,CORMEILLES EN PARISIS
0117985710,NULL,NULL,DZ,FR,01,BORDJ MENAEL
0117985760,NULL,NULL,NULL,FR,02,
0117986850,971,NULL,FR,FR,01,LES ABYMES
0117988230,NULL,NULL,FR,FR,99,
0117988860,NULL,NULL,NULL,FR,01,
0117995030,39,NULL,FR,FR,03,ST CLAUDE
0117998520,81,NULL,FR,FR,01,TARNE
0117998550,NULL,NULL,FR,FR,01,
0117998710,NULL,NULL,NULL,FR,02,
0117999100,NULL,NULL,NULL,FR,01,
0117999290,14,NULL,FR,FR,99,NONANT
0118000020,971,NULL,FR,FR,01,BESTER
0118000310,NULL,NULL,NULL,FR,01,
0118000670,NULL,NULL,NULL,FR,01,
0118002850,NULL,NULL,FR,FR,03,
0118003050,31,NULL,FR,FR,01,TOULOUSE
0118003340,NULL,NULL,NULL,FR,01,
0118003960,NULL,NULL,NULL,FR,04,
0118005820,NULL,NULL,NULL,FR,03,
0118005930,NULL,NULL,NULL,FR,01,
0118006470,83,NULL,FR,FR,03,TOULON
0118006910,NULL,NULL,NULL,FR,01,
0118007600,NULL,NULL,NULL,FR,03,
0118010120,NULL,NULL,NULL,FR,07,
0118010150,33,NULL,FR,FR,07,BEGLES
0118013880,NULL,NULL,NULL,US,02,
0118013890,45,NULL,FR,PT,03,ORLEANS
0118013900,NULL,NULL,NULL,FR,02,
0118014090,34,NULL,FR,FR,01,MONTPELLIER
0118015780,NULL,NULL,NULL,FR,01,
0118016550,NULL,NULL,NULL,FR,01,
0118017910,80,NULL,FR,FR,01,AMIENS
0118018230,NULL,NULL,BE,FR,01,ETTERBEEK
0118020960,NULL,NULL,NULL,FR,01,
0118021490,45,NULL,FR,FR,02,BOULAY LES BARRES
0118025040,NULL,NULL,FR,FR,01,
0118026460,38,NULL,FR,FR,01,ST MARTIN D HERES
0118026740,75,NULL,FR,FR,02,PARIS
0118027220,NULL,NULL,NULL,FR,03,
0118028950,30,NULL,FR,FR,99,BEAUCAIRE
0118030810,NULL,NULL,NULL,FR,01,
0118034680,45,NULL,FR,FR,01,ST JEAN DE BRAYE
0118036810,NULL,NULL,NULL,FR,03,
0118037300,57,NULL,FR,FR,03,BRIEY
0118041440,NULL,NULL,NULL,FR,01,
0118042120,NULL,NULL,NULL,FR,01,
0118042630,NULL,NULL,NULL,FR,01,
0118042680,06,NULL,FR,FR,01,ANTIBES
0118046600,NULL,NULL,NULL,FR,01,
0118049230,971,NULL,FR,FR,01,POINTE A PITRE
0118052350,04,NULL,FR,FR,03,MANOSQUE
0118054340,NULL,NULL,NULL,FR,02,
0118054560,21,NULL,FR,FR,01,DIJON
0118056000,NULL,NULL,BI,FR,01,MUSAVE KAYANZA
0118056390,93,NULL,FR,FR,99,ST DENIS
0118056610,972,NULL,FR,FR,02,LE LAMENTIN
0118060360,84,NULL,FR,FR,02,ORANGE
0118062400,92,NULL,FR,FR,03,CLICHY
0118062710,971,NULL,FR,FR,02,BASSE TERRE
0118062760,NULL,NULL,NULL,KH,01,
0118062800,66,NULL,FR,FR,01,PERPIGNAN
0118067330,NULL,NULL,NULL,FR,01,
0118070820,NULL,NULL,NULL,FR,01,
0118070830,NULL,NULL,NULL,FR,02,
0118072750,83,NULL,FR,FR,01,DRAGUIGNAN
0118073160,69,NULL,FR,FR,05,LYON 06
0118074650,69,NULL,FR,FR,02,LYON 02
0118075150,65,NULL,FR,FR,02,TARBES
0118076050,03,NULL,FR,FR,02,SAINT POURCAIN SUR SIOULE
0118078790,NULL,NULL,NULL,FR,01,
0118081840,NULL,NULL,NULL,FR,01,
0118083080,54,NULL,FR,FR,01,NANCY
0118083270,NULL,NULL,NULL,FR,01,
0118083320,NULL,NULL,NULL,FR,99,
0118084530,NULL,NULL,NULL,FR,99,
0118085490,NULL,NULL,NULL,FR,01,
0118091990,44,NULL,FR,FR,99,ST SEBASTIEN SUR LOIRE
0118093310,60,NULL,FR,FR,01,CREIL
0118096690,NULL,NULL,NULL,FR,01,
0118096750,NULL,NULL,NULL,FR,01,
0118097450,NULL,NULL,NULL,CL,03,
0118104420,NULL,NULL,NULL,FR,01,
0118105480,68,NULL,FR,FR,03,MULHOUSE
0118107000,NULL,NULL,NULL,FR,02,
0118108080,81,NULL,FR,FR,04,CASTRES
0118110140,NULL,NULL,NULL,FR,03,
0118110310,NULL,NULL,NULL,FR,02,
0118111400,NULL,NULL,NULL,FR,01,
0118111830,01,NULL,FR,FR,02,BELLEY
0118113700,NULL,NULL,NULL,FR,01,
0118118730,NULL,NULL,FR,FR,01,
0118119120,NULL,NULL,NULL,FR,01,
0118119300,NULL,NULL,NULL,FR,03,
0118119720,NULL,NULL,FR,FR,01,SAINT DENIS
0118121230,84,NULL,FR,FR,03,AVIGNON
0118124260,NULL,NULL,NULL,FR,01,
0118125910,NULL,NULL,PT,PT,02,ESPINHO
0118126490,NULL,NULL,NULL,FR,01,
0118126750,NULL,NULL,FR,FR,04,
0118127470,NULL,NULL,NULL,FR,03,
0118130280,NULL,NULL,NULL,FR,03,
0118131040,NULL,NULL,NULL,FR,02,
0118132690,NULL,NULL,NULL,FR,01,
0118133880,63,NULL,FR,FR,01,CLERMONT FERRAND
0118137650,NULL,NULL,NULL,FR,01,
0118137720,NULL,NULL,NULL,FR,03,
0118139040,59,NULL,FR,FR,01,ROUBAIX
0118140790,NULL,NULL,NULL,FR,01,
0118140910,44,NULL,FR,FR,01,NANTES
0118142050,NULL,NULL,NULL,FR,01,
0118145300,25,NULL,FR,FR,03,BESANCON
0118148490,NULL,NULL,NULL,FR,01,
0118150680,31,NULL,FR,FR,01,TOULOUSE
0118152410,NULL,NULL,NULL,FR,01,
0118153470,NULL,NULL,FR,FR,03,
0118156650,NULL,NULL,NULL,FR,01,
0118158520,30,NULL,FR,FR,01,NIMES
0118158530,NULL,NULL,NULL,FR,01,
0118158540,13,NULL,FR,FR,01,MARTIGUES
0118162480,NULL,NULL,NULL,FR,01,
0118165240,NULL,NULL,NULL,FR,01,
0118166130,NULL,NULL,FR,FR,01,
0118166500,NULL,NULL,NULL,FR,01,
0118167010,974,NULL,FR,FR,01,ST DENIS
0118167130,NULL,NULL,FR,FR,01,
0118168140,NULL,NULL,NULL,FR,01,
0118173170,NULL,NULL,NULL,FR,02,
0118174090,NULL,NULL,NULL,FR,02,
0118174360,NULL,NULL,NULL,FR,03,
0118176000,NULL,NULL,NULL,FR,01,
0118176460,NULL,NULL,NULL,FR,03,
0118179320,NULL,NULL,NULL,FR,03,
0118181520,NULL,NULL,NULL,FR,01,
0118181640,NULL,NULL,NULL,FR,04,
0118182250,NULL,NULL,NULL,FR,03,
0118182630,NULL,NULL,NULL,FR,02,
0118184890,67,NULL,FR,FR,03,HAGUENAU
0118190660,11,NULL,FR,FR,02,CARCASSONNE
0118191220,NULL,NULL,NULL,FR,01,
0118191470,NULL,NULL,NULL,FR,01,
0118191580,NULL,NULL,NULL,FR,01,
0118192010,60,NULL,FR,FR,03,MONTATAIRE
0118199030,83,NULL,FR,FR,02,LA SEYNE SUR MER
0118201610,NULL,NULL,NULL,FR,01,
0118203100,NULL,NULL,NULL,FR,01,
0118204460,37,NULL,FR,FR,01,TOURS
0118205860,NULL,NULL,NULL,FR,01,
0118207030,NULL,NULL,NULL,FR,01,
0118211350,NULL,NULL,NULL,FR,01,
0118212750,NULL,NULL,NULL,FR,01,
0118213520,NULL,NULL,FR,FR,01,
0118214440,47,NULL,FR,FR,02,AGEN
0118215240,42,NULL,FR,FR,02,MONTBRISON
0118220420,NULL,NULL,NULL,FR,01,
0118224770,NULL,NULL,NULL,FR,01,
0118226660,NULL,NULL,DZ,FR,02,TLEMCEN
0118228290,NULL,NULL,NULL,FR,02,
0118229390,69,NULL,FR,FR,03,RIEU LA PAPE
0118230830,83,NULL,FR,FR,02,TOULON
0118231190,NULL,NULL,NULL,FR,21,
0118231560,NULL,NULL,NULL,FR,01,
0118232310,NULL,NULL,NULL,FR,01,
0118232440,10,NULL,FR,FR,03,ROMILLY SUR SEINE
0118233300,73,NULL,FR,FR,01,CHAMBERY
0118234090,NULL,NULL,NULL,FR,04,
0118234650,74,NULL,FR,FR,02,THONON LES BAINS
0118236700,29,NULL,FR,FR,02,QUIMPER
0118238950,NULL,NULL,NULL,FR,01,
0118239780,29,NULL,FR,FR,03,BREST
0118241030,13,NULL,FR,FR,01,AIX EN PROVENCE
0118242560,NULL,NULL,NULL,FR,01,
0118243470,NULL,NULL,NULL,FR,01,
0118248200,NULL,NULL,NULL,FR,01,
0118248310,34,NULL,FR,FR,01,MONTPELLIER
0118248900,NULL,NULL,FR,FR,01,
0118249910,NULL,NULL,NULL,FR,01,
0118252610,84,NULL,FR,FR,02,AVIGNON
0118252950,NULL,NULL,NULL,FR,01,
0118253270,NULL,NULL,NULL,FR,01,
0118257950,91,NULL,FR,FR,03,ATHIS MONS
0118258860,NULL,NULL,NULL,FR,01,
0118261420,30,NULL,FR,FR,02,ALES
0118263690,NULL,NULL,FR,FR,99,
0118264900,NULL,NULL,NULL,FR,04,
0118265280,NULL,NULL,NULL,FR,01,
0118267350,NULL,NULL,NULL,FR,99,
0118267860,NULL,NULL,NULL,FR,01,
0118269650,94,NULL,FR,FR,01,ST MANDE
0118271000,NULL,NULL,NULL,FR,01,
0118271970,NULL,NULL,NULL,FR,01,
0118276570,NULL,NULL,NULL,FR,01,
0118276870,NULL,NULL,NULL,FR,99,
0118277050,NULL,NULL,NULL,FR,01,
0118277130,NULL,NULL,NULL,FR,03,
0118277820,77,NULL,FR,FR,01,JOSSIGNY
0118281670,NULL,NULL,FR,FR,03,
0118283230,NULL,NULL,NULL,FR,02,
0118285160,30,NULL,FR,FR,02,NIMES
0118285230,94,NULL,FR,FR,01,CRETEIL
0118288900,NULL,NULL,NULL,FR,03,
0118290260,NULL,NULL,FR,FR,03,
0118291170,35,NULL,FR,FR,02,RENNES
0118293300,NULL,NULL,NULL,FR,01,
0118296120,NULL,NULL,NULL,FR,01,
0118298120,15,NULL,FR,FR,05,AURILLAC
0118299720,89,NULL,FR,FR,02,SENS
0118299760,NULL,NULL,NULL,FR,03,
0118299770,NULL,NULL,NULL,FR,01,
0118300620,NULL,NULL,NULL,FR,01,
0118300800,NULL,NULL,NULL,FR,99,
0118301310,NULL,NULL,NULL,FR,03,
0118301550,NULL,NULL,NULL,MG,02,
0118303530,NULL,NULL,NULL,FR,01,
0118304810,NULL,NULL,FR,FR,07,
0118307870,NULL,NULL,NULL,FR,01,
0118309680,NULL,NULL,NULL,FR,01,
0118309970,NULL,NULL,NULL,FR,03,
0118310670,57,NULL,FR,FR,03,FORBACH
0118310740,83,NULL,FR,FR,01,HYERES
0118311140,89,NULL,FR,FR,01,AUXERRE
0118311200,NULL,NULL,NULL,FR,01,
0118311330,NULL,NULL,NULL,FR,01,
0118312060,13,NULL,FR,FR,01,SALON DE PROVENCE
0118314340,NULL,NULL,NULL,FR,03,
0118314360,NULL,NULL,ZA,GM,01,GAMBIE*
0118315040,NULL,NULL,NULL,FR,01,
0118315600,62,NULL,FR,FR,99,LINZEUX
0118316320,62,NULL,FR,FR,02,ARRAS
0118319060,NULL,NULL,NULL,FR,03,
0118320070,18,NULL,FR,FR,03,SAINT ARMAND
0118321880,NULL,NULL,FR,FR,02,
0118323070,NULL,NULL,NULL,FR,02,
0118326210,75,NULL,FR,FR,02,PARIS 13
0118327330,NULL,NULL,HR,FR,03,GORNJI ZAGARI
0118332530,83,NULL,FR,FR,03,TOULON
0118335100,55,NULL,FR,FR,03,BAR LE DUC
0118336080,NULL,NULL,NULL,FR,01,
0118337060,NULL,NULL,NULL,FR,01,
0118338880,NULL,NULL,NULL,FR,01,
0118339990,NULL,NULL,NULL,FR,01,
0118342010,69,NULL,FR,FR,01,LYON 04
0118342320,NULL,NULL,FR,FR,07,
0118344970,02,NULL,FR,FR,02,CHAUNY
0118345930,NULL,NULL,NULL,FR,01,
0118346890,NULL,NULL,NULL,FR,01,
0118348530,NULL,NULL,NULL,FR,01,
0118351220,NULL,NULL,NULL,FR,03,
0118351540,NULL,NULL,NULL,FR,01,
0118351870,NULL,NULL,NULL,FR,01,
0118353170,NULL,NULL,NULL,FR,01,
0118354280,86,NULL,FR,FR,01,POITIERS
0118354500,971,NULL,FR,FR,01,POINTE A PITRE
0118359430,56,NULL,FR,FR,01,LORIENT
0118359600,NULL,NULL,NULL,FR,01,
0118360260,NULL,NULL,NULL,DE,02,
0118363960,NULL,NULL,NULL,FR,01,
0118365820,10,NULL,FR,FR,04,ROMILLY SUR SEINE
0118366000,NULL,NULL,FR,FR,03,
0118367650,NULL,NULL,NULL,FR,01,
0118368050,76,NULL,FR,FR,02,DIEPPE
0118368720,NULL,NULL,NULL,FR,01,
0118369020,NULL,NULL,NULL,FR,01,
0118370500,NULL,NULL,NULL,FR,01,
0118373910,43,NULL,FR,FR,03,LE PUY EN VELAY
0118375790,NULL,NULL,NULL,FR,01,
0118375800,NULL,NULL,NULL,FR,02,
0118375990,08,NULL,FR,FR,02,CHARLEVILLE MEZIERES
0118376640,69,NULL,FR,FR,02,LYON
0118379350,NULL,NULL,NULL,FR,03,
0118379990,NULL,NULL,NULL,FR,01,
0118380530,NULL,NULL,NULL,FR,01,
0118380560,NULL,NULL,NULL,FR,01,
0118381550,29,NULL,FR,FR,01,QUIMPER
0118382850,27,NULL,FR,FR,03,LOUVIERS
0118388520,NULL,NULL,NULL,FR,01,
0118389830,NULL,NULL,NULL,FR,02,
0118389960,NULL,NULL,HT,FR,02,LES CAYES
0118390080,NULL,NULL,NULL,FR,01,
0118392880,NULL,NULL,NULL,FR,01,
0118395340,NULL,NULL,NULL,FR,01,
0118396900,13,NULL,FR,FR,02,SALON DE PROVENCE
0118397520,NULL,NULL,NULL,FR,01,
0118400130,NULL,NULL,NULL,FR,01,
0118401330,NULL,NULL,NULL,FR,01,
0118401430,NULL,NULL,NULL,FR,01,
0118403160,NULL,NULL,NULL,FR,01,
0118405600,973,NULL,FR,FR,03,CAYENNE
0118408940,45,NULL,FR,FR,02,GIEN
0118410560,NULL,NULL,NULL,FR,01,
0118411830,NULL,NULL,NULL,FR,01,
0118412090,NULL,NULL,NULL,FR,03,
0118413670,NULL,NULL,NULL,FR,99,
0118414210,NULL,NULL,NULL,FR,01,
0118415000,83,NULL,FR,FR,01,TOULON
0118415590,30,NULL,FR,FR,01,NIMES
0118417170,44,NULL,FR,FR,04,ANCENIS
0118426220,NULL,NULL,NULL,FR,01,
0118426850,50,NULL,FR,FR,03,ST HILAIRE DU HARCOUET
0118428000,NULL,NULL,NULL,FR,01,
0118429720,NULL,NULL,NULL,FR,01,
0118431040,51,NULL,FR,FR,03,CHALONS EN CHAMPAGNE
0118431090,13,NULL,FR,FR,03,MARSEILLE 08
0118431530,NULL,NULL,NULL,FR,02,
0118432590,34,NULL,FR,FR,03,MONTPELLIER
0118434490,NULL,NULL,NULL,FR,01,
0118437280,NULL,NULL,NULL,FR,01,
0118438800,972,NULL,FR,FR,03,FORT DE FRANCE
0118439580,NULL,NULL,FR,FR,01,
0118440220,NULL,NULL,NULL,FR,01,
0118440300,974,NULL,FR,FR,01,ST PIERRE
0118440440,13,NULL,FR,FR,01,ACIOTAT
0118441480,NULL,NULL,NULL,FR,01,
0118442040,17,NULL,FR,FR,01,SAINTES
0118442660,49,NULL,FR,FR,03,SAUMUR
0118443960,NULL,NULL,NULL,FR,03,
0118444210,61,NULL,FR,FR,02,ARGENTAN
0118444230,69,NULL,FR,FR,01,LYON
0118445230,NULL,NULL,NULL,FR,01,
0118448290,972,NULL,FR,FR,01,FORT DE FRANCE
0118452590,NULL,NULL,FR,FR,99,
0118452770,NULL,NULL,NULL,FR,01,
0118453360,49,NULL,FR,FR,02,ANGERS
0118453460,NULL,NULL,NULL,FR,03,
0118454750,976,NULL,FR,FR,01,MAMOUDZOU
